transequitatio - treugo;http://rcin.org.pl/Content/16622/KRIJP_34150_02092273_transequitatio-treug.djvu
triale - tueor;http://rcin.org.pl/Content/16623/KRIJP_34151_02092274_triale-tueor.djvu
tuffa - tyrus;http://rcin.org.pl/Content/16624/KRIJP_34152_02092275_tuffa-tyrus.djvu
unguis - usuagium;http://rcin.org.pl/Content/16625/KRIJP_34153_02092277_unguis-usuagium.djvu
usualis - uxoror;http://rcin.org.pl/Content/16626/KRIJP_34154_02092278_usualis-uxoror.djvu
u - unguimen;http://rcin.org.pl/Content/16627/KRIJP_34155_02092276_u-unguimen.djvu
vac - valiture;http://rcin.org.pl/Content/16628/KRIJP_34156_02092279_vac-valiture.djvu
valium - velutum;http://rcin.org.pl/Content/16629/KRIJP_34157_02092280_valium-velutum.djvu
vemicaria - verbotenus;http://rcin.org.pl/Content/16630/KRIJP_34158_02092281_vemicaria-verbotenus.djvu
verbulum - verto;http://rcin.org.pl/Content/16631/KRIJP_34159_02092282_verbulum-verto.djvu
vertragus - via;http://rcin.org.pl/Content/16632/KRIJP_34160_02092283_vertragus-via.djvu
viabilis - victuarius;http://rcin.org.pl/Content/16633/KRIJP_34161_02092284_viabilis-victuarius.djvu
victus - vindiciae;http://rcin.org.pl/Content/16634/KRIJP_34162_02092285_victus-vindiciae.djvu
vindico - virtus;http://rcin.org.pl/Content/16635/KRIJP_34163_02092286_vindico-virtus.djvu
virulentia - vitrum;http://rcin.org.pl/Content/16636/KRIJP_34164_02092287_virulentia-vitrum.djvu
vitta - voluntas;http://rcin.org.pl/Content/16637/KRIJP_34165_02092288_vitta-voluntas.djvu
volunto - vulvula;http://rcin.org.pl/Content/16638/KRIJP_34166_02092289_volunto-vulvula.djvu
waida - zythum;http://rcin.org.pl/Content/16639/KRIJP_34167_02092290_waida-zythum.djvu
fundo - fututor;http://rcin.org.pl/Content/16640/KRIJP_34168_02092081_fundo-fututor.djvu
sed - senesco;http://rcin.org.pl/Content/16641/KRIJP_34169_02092240_sed-senesco.djvu
